"FunctionId","Kind","Function","Active","ReviewStatus","StaticReview","AutomatedBehavior","RenderCoverage","ObservedInteraction","SourceReference","CurrentEvidence","AssignedEvidenceLayers","RemainingVerification","DeferredReason"
"operation:ioperationalreportquery-1:composedsrdocumentasync","Application operation","IOperationalReportQuery`1.ComposeDsrDocumentAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadcashreconciliationasync","Application operation","IOperationalReportQuery`1.LoadCashReconciliationAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loaddailyexceptionsasync","Application operation","IOperationalReportQuery`1.LoadDailyExceptionsAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loaddsrasync","Application operation","IOperationalReportQuery`1.LoadDsrAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadinvoicelineageasync","Application operation","IOperationalReportQuery`1.LoadInvoiceLineageAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadinvoicesummaryasync","Application operation","IOperationalReportQuery`1.LoadInvoiceSummaryAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadphysicalstockasync","Application operation","IOperationalReportQuery`1.LoadPhysicalStockAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadservicesalesasync","Application operation","IOperationalReportQuery`1.LoadServiceSalesAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadstaffperformanceasync","Application operation","IOperationalReportQuery`1.LoadStaffPerformanceAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:ioperationalreportquery-1:loadstockinventoryasync","Application operation","IOperationalReportQuery`1.LoadStockInventoryAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application; tools/Etp.Reporting.FunctionAudit/Program.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:itendervariancediagnostic:diagnose","Application operation","ITenderVarianceDiagnostic.Diagnose","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Reports/ReportQueryContracts.cs:64","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isharingcontactsservice:loadasync","Application operation","ISharingContactsService.LoadAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Sharing/SharingContacts.cs:23","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","dotnet-tests; external-email-client-gate; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isharingcontactsservice:saveasync","Application operation","ISharingContactsService.SaveAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/Sharing/SharingContacts.cs:23","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","dotnet-tests; external-email-client-gate; external-user-acceptance","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isourceinboxservice:intakeasync","Application operation","ISourceInboxService.IntakeAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/SourceInbox/SourceInboxContracts.cs:55","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isourceinboxservice:loaddocumentsasync","Application operation","ISourceInboxService.LoadDocumentsAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/SourceInbox/SourceInboxContracts.cs:55","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isourceinboxservice:loadextractionsasync","Application operation","ISourceInboxService.LoadExtractionsAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/SourceInbox/SourceInboxContracts.cs:55","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isourceinboxservice:reviewextractionasync","Application operation","ISourceInboxService.ReviewExtractionAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/SourceInbox/SourceInboxContracts.cs:55","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"operation:isourceinboxservice:verifyintegrityasync","Application operation","ISourceInboxService.VerifyIntegrityAsync","True","INVENTORIED_UNVERIFIED","INVENTORY_ONLY","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Application/SourceInbox/SourceInboxContracts.cs:55","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
